data_type,field_pt,date,year,month,day,locality,site,bar,org_stn,station,transect,tran_length,easting,northing,elev_m,pt_type,collector,el_type,gear,location
ELEVATION,PC2994,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295486.663,3237993.096,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2995,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295490.646,3237988.386,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2996,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295494.118,3237983.369,-1.329,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2997,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295497.037,3237977.928,-1.390,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2998,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295501.134,3237973.226,-1.268,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC2999,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295504.878,3237968.295,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3000,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295508.045,3237962.958,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3007,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295537.196,3237934.855,-0.933,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3008,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295531.832,3237938.534,-1.024,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3009,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295529.873,3237944.699,-1.024,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3010,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295528.285,3237951.120,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3011,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295524.034,3237955.592,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3012,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295519.593,3237959.952,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3013,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295516.656,3237965.427,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3014,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295513.092,3237970.432,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3015,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295509.054,3237975.109,-1.298,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3016,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295504.929,3237979.668,-1.390,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3017,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295500.577,3237984.076,-1.390,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3018,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295496.826,3237988.912,-1.237,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3019,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295492.503,3237993.387,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3020,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295489.390,3237998.760,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3021,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295485.784,3238003.690,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3022,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295482.953,3238009.191,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3026,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295468.542,3238028.975,-0.963,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3027,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295465.366,3238034.261,-0.902,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3030,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295464.349,3238015.916,-1.024,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3031,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295467.152,3238010.360,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3032,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295470.813,3238005.415,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3033,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295473.190,3237999.597,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3034,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295476.204,3237994.121,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3035,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295480.467,3237989.622,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3036,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295484.021,3237984.669,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3037,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295487.256,3237979.428,-1.420,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3038,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295490.856,3237974.356,-1.329,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3039,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295494.201,3237969.170,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3040,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295497.118,3237963.750,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3041,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295500.567,3237958.605,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3042,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295504.624,3237953.895,-1.055,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3043,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295507.680,3237948.446,-0.994,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3044,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295510.781,3237943.143,-0.963,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3045,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295514.366,3237938.189,-0.933,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3046,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295518.349,3237933.492,-0.963,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3047,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295522.866,3237929.155,-0.963,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3048,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295562.481,3237818.773,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3049,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295563.841,3237825.285,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3050,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295566.847,3237830.703,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3051,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295569.650,3237836.291,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3052,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295573.220,3237841.327,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3053,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295577.468,3237845.866,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3054,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295581.926,3237850.227,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3055,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295586.729,3237854.432,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3056,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295590.808,3237859.140,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3057,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295593.523,3237864.747,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3058,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295595.778,3237870.696,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3059,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295598.750,3237876.106,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3060,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295602.452,3237880.957,-1.237,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3061,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295606.634,3237885.558,-1.298,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3062,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295611.095,3237890.001,-1.268,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3063,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295614.982,3237894.750,-1.298,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3064,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295705.476,3237813.115,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3065,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295700.640,3237808.989,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3066,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295697.253,3237803.897,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3067,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295694.119,3237798.556,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3068,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295691.038,3237793.236,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3069,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295688.014,3237787.903,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3070,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295683.891,3237783.326,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3072,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295675.585,3237774.139,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3073,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295672.600,3237768.739,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3074,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295669.798,3237763.203,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3075,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295667.214,3237757.583,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3076,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295664.523,3237752.031,-1.146,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3077,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295695.719,3237728.854,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3078,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295696.183,3237736.083,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3079,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295698.831,3237741.730,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3080,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295704.449,3237745.246,-1.116,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3081,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295710.744,3237748.213,-1.085,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3082,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295715.356,3237752.447,-1.177,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3085,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295725.404,3237767.932,-1.207,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3086,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295727.507,3237773.946,-1.237,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3087,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295731.557,3237778.554,-1.329,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3088,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295735.717,3237783.079,-1.359,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3089,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295738.320,3237788.787,-1.359,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3090,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295741.420,3237794.074,-1.481,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3091,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295029.941,3238579.067,-0.896,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3092,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295024.961,3238582.679,-0.896,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3093,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295019.730,3238585.823,-0.927,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3094,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295014.260,3238588.601,-1.018,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3095,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295008.501,3238590.906,-1.079,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3096,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,295004.362,3238595.956,-1.079,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3097,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294998.611,3238598.288,-1.140,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3098,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294994.261,3238602.888,-1.170,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3099,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294987.695,3238603.966,-1.170,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3100,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294981.608,3238605.779,-1.231,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3101,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294978.662,3238612.733,-1.292,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3102,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294973.583,3238616.178,-1.475,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3103,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294967.298,3238617.662,-1.841,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3104,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294962.208,3238621.034,-2.573,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3105,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294957.688,3238625.331,-2.115,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3106,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294952.296,3238628.218,-1.506,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,PC3107,10/11/2017,2017,10,11,LC,O,N_A,N_A,N_A,-999,-999,294947.359,3238631.951,-1.262,N_A,YOUNG,BATHYMETRY,ODOM_CV100_ECHO_200KHZ_T,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
