obs,date,year,month,day,locality,site,bar,station,quadrat,counter,live_dead,size,count,treatment
22824,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.5,1,control
22825,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,11.2,1,control
22826,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.8,1,control
22827,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.7,1,control
22828,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,9.4,1,control
22829,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.1,1,control
22830,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.8,1,control
22831,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8,1,control
22832,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16.2,1,control
22833,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.2,1,control
22834,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.4,1,control
22835,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,20.5,1,control
22836,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.6,1,control
22837,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22838,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,27.6,1,control
22839,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,20.3,1,control
22840,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.8,1,control
22841,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.1,1,control
22842,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,19.8,1,control
22843,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,21,1,control
22844,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.9,1,control
22845,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22846,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.3,1,control
22847,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22848,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,19.4,1,control
22849,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,11.2,1,control
22850,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14,1,control
22851,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.6,1,control
22852,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22853,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.1,1,control
22854,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.2,1,control
22855,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.1,1,control
22856,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.8,1,control
22857,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.5,1,control
22858,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,20,1,control
22859,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22860,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.2,1,control
22861,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22862,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16.2,1,control
22863,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.1,1,control
22864,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,23.1,1,control
22865,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.4,1,control
22866,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22867,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.8,1,control
22868,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.9,1,control
22869,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,23.2,1,control
22870,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22871,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,25.2,1,control
22872,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.7,1,control
22873,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.5,1,control
22874,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22875,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22876,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22877,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,11.9,1,control
22878,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.6,1,control
22879,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,-999,1,control
22880,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22881,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,17.7,1,control
22882,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18,1,control
22883,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,20.5,1,control
22884,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22885,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.6,1,control
22886,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,19.3,1,control
22887,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16.2,1,control
22888,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.9,1,control
22889,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.2,1,control
22890,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,100.7,1,control
22891,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,22.4,1,control
22892,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14,1,control
22893,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,30.3,1,control
22894,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.8,1,control
22895,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.7,1,control
22896,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.8,1,control
22897,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16,1,control
22898,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,23.8,1,control
22899,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22900,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.3,1,control
22901,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,21.8,1,control
22902,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,6.9,1,control
22903,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22904,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,-999,0,control
22905,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22906,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,26.4,1,control
22907,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,17.4,1,control
22908,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,19.2,1,control
22909,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,21.5,1,control
22910,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,17.8,1,control
22911,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16.5,1,control
22912,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16.9,1,control
22913,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,-999,12,control
22914,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22915,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22916,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.9,1,control
22917,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,9.7,1,control
22918,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.7,1,control
22919,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,19.6,1,control
22920,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,11,1,control
22921,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.8,1,control
22922,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22923,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,24.4,1,control
22924,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.3,1,control
22925,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,24,1,control
22926,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,29.8,1,control
22927,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,35.4,1,control
22928,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,21.3,1,control
22929,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22930,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,20,1,control
22931,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,7,1,control
22932,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.4,1,control
22933,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.4,1,control
22934,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22935,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22936,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.8,1,control
22937,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,-999,3,control
22938,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22939,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22940,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.8,1,control
22941,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,40.7,1,control
22942,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22943,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,30.6,1,control
22944,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18,1,control
22945,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16.3,1,control
22946,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.9,1,control
22947,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.7,1,control
22948,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.7,1,control
22949,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22950,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.9,1,control
22951,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,11,1,control
22952,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.6,1,control
22953,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.6,1,control
22954,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,9,1,control
22955,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,33.9,1,control
22956,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.9,1,control
22957,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.6,1,control
22958,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.7,1,control
22959,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15.9,1,control
22960,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,16.6,1,control
22961,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.3,1,control
22962,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,-999,1,control
22963,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22964,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,34,1,control
22965,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,22.7,1,control
22966,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.9,1,control
22967,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.7,1,control
22968,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.2,1,control
22969,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,10.4,1,control
22970,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22971,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,19.3,1,control
22972,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.9,1,control
22973,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22974,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.9,1,control
22975,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.6,1,control
22976,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12,1,control
22977,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.8,1,control
22978,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,18.9,1,control
22979,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.4,1,control
22980,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,85.2,1,control
22981,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.6,1,control
22982,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,40.6,1,control
22983,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,-999,0,control
22984,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,14.6,1,control
22985,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,12.1,1,control
22986,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,13.7,1,control
22987,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,15.6,1,control
22988,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,13.9,1,control
22989,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,17.9,1,control
22990,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.3,1,control
22991,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,11.7,1,control
22992,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,15,1,control
22993,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,L,8.4,1,control
22994,11/7/2017,2017,11,7,LC,O,11,LCO11B,-999,Garner,D,17.8,1,control
22995,11/8/2017,2017,11,8,LC,O,9,LCO9A,-999,Garner,L,20.1,1,control
22996,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,16.5,1,control
22997,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,19.1,1,control
22998,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,17.5,1,control
22999,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,7.2,1,control
23000,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23001,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,21,1,control
23002,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.6,1,control
23003,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,16.4,1,control
23004,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,14,1,control
23005,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.5,1,control
23006,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,6.4,1,control
23007,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.5,1,control
23008,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,21.8,1,control
23009,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.8,1,control
23010,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.7,1,control
23011,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.8,1,control
23012,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.7,1,control
23013,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,6.3,1,control
23014,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,9.7,1,control
23015,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23016,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.2,1,control
23017,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,14.8,1,control
23018,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,7.9,1,control
23019,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,9.9,1,control
23020,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.1,1,control
23021,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,9.9,1,control
23022,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,16.4,1,control
23023,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,6.5,1,control
23024,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23025,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,21.7,1,control
23026,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,19.8,1,control
23027,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.2,1,control
23028,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,20,1,control
23029,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,23,1,control
23030,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.5,1,control
23031,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,-999,8,control
23032,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23033,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.8,1,control
23034,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.3,1,control
23035,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10,1,control
23036,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,12.7,1,control
23037,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,14.4,1,control
23038,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,12.5,1,control
23039,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11,1,control
23040,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,6.8,1,control
23041,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,9.9,1,control
23042,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23043,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.1,1,control
23044,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.9,1,control
23045,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,7.6,1,control
23046,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.2,1,control
23047,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.8,1,control
23048,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,8.2,1,control
23049,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,17.2,1,control
23050,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,22.8,1,control
23051,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,-999,6,control
23052,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23053,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,19.8,1,control
23054,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,21.4,1,control
23055,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,16.6,1,control
23056,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,20,1,control
23057,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.6,1,control
23058,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,25.8,1,control
23059,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.3,1,control
23060,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.4,1,control
23061,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.1,1,control
23062,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,14.9,1,control
23063,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.3,1,control
23064,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,16.7,1,control
23065,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.1,1,control
23066,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.7,1,control
23067,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,21,1,control
23068,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13,1,control
23069,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,-999,5,control
23070,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23071,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,16.8,1,control
23072,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,14.2,1,control
23073,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,19.4,1,control
23074,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,23.2,1,control
23075,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,29.3,1,control
23076,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,23.8,1,control
23077,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,32.1,1,control
23078,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,28.9,1,control
23079,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,21.1,1,control
23080,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,20.9,1,control
23081,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,19.3,1,control
23082,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,20.3,1,control
23083,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23084,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.6,1,control
23085,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,16.9,1,control
23086,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.5,1,control
23087,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,17.5,1,control
23088,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,27.8,1,control
23089,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,19.4,1,control
23090,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,10.8,1,control
23091,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,23.8,1,control
23092,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23093,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,18.9,1,control
23094,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,6.2,1,control
23095,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,19.7,1,control
23096,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.1,1,control
23097,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.2,1,control
23098,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,8,1,control
23099,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,9.3,1,control
23100,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,7.9,1,control
23101,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23102,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,21.5,1,control
23103,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,7.1,1,control
23104,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,17.7,1,control
23105,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.6,1,control
23106,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.3,1,control
23107,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.9,1,control
23108,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,-999,6,control
23109,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23110,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,18.1,1,control
23111,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,26.1,1,control
23112,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,26,1,control
23113,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,15.6,1,control
23114,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,8.2,1,control
23115,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,-999,3,control
23116,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,D,-999,0,control
23117,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,20.2,1,control
23118,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,11.1,1,control
23119,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,16.5,1,control
23120,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,13.1,1,control
23121,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,14.1,1,control
23122,11/8/2017,2017,11,8,LC,O,9,LCO9C,-999,Garner,L,17.7,1,control
